label,Area,id_gh2ax,id_ku80,id_fak,id_dapi,tto
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_2(15).tifnucleo_0-roi_19.tiff,5.655,168682.587,82650.946,54690.113,113488.716,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_2(15).tifnucleo_0-roi_2.tiff,2.695,82176.783,32870.791,32941.656,56132.753,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_2(15).tifnucleo_0-roi_20.tiff,3.859,74808.863,49739.078,25889.913,58140.123,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_2(15).tifnucleo_0-roi_3.tiff,3.26,90374.065,60455.693,44314.52,101015.634,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_2(15).tifnucleo_0-roi_4.tiff,2.445,61568.965,43690.289,24479.783,50093.839,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_2(15).tifnucleo_0-roi_5.tiff,2.245,62596.918,48502.139,28516.494,53371.462,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_2(15).tifnucleo_0-roi_6.tiff,2.386,79557.634,27817.832,19536.695,38166.872,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_2(15).tifnucleo_0-roi_7.tiff,5.414,90298,110167.592,50122.954,117410.489,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_2(15).tifnucleo_0-roi_8.tiff,2.638,69630.286,53580.331,35576.876,72706.572,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_2(15).tifnucleo_0-roi_9.tiff,2.287,43134.748,29477.687,11522.319,30662.918,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_0.tiff,3.312,68698.104,32838.741,30605.351,53970.981,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_1.tiff,3.995,118181.78,38054.747,46900.193,71094.01,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_10.tiff,2.807,50073.613,37235.8,32015.349,67749.784,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_11.tiff,2.7,89319.815,50106.554,29428.065,42052.048,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_12.tiff,3.805,132772.124,76932.833,49442.343,80851.489,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_13.tiff,2.492,36324.961,32100.04,21856.57,53093.327,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_14.tiff,2.811,55867.354,29242.566,28644.817,56572.265,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_15.tiff,2.802,66389.242,59079.57,34082.308,64450.131,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_16.tiff,3.022,80061.907,18787.127,27906.126,57503.037,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_17.tiff,3.312,64752.504,24836.623,30482.43,61684.3,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_18.tiff,2.973,80863.53,21703.296,26454.413,61389.375,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_19.tiff,2.595,88093.98,46263.842,32495.742,53992.369,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_2.tiff,2.378,64159.877,29016.269,28624.342,49897.743,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_20.tiff,4.126,129465.397,63686.99,52239.932,87669.09,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_21.tiff,3.087,90957.288,55720.585,41171.898,69974.083,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_22.tiff,3.668,72537.439,50538.975,38679.182,71578.181,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_23.tiff,2.295,25069.116,23993.567,8623.655,22745.966,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_24.tiff,3.26,65801.914,43293.935,33670.799,67493.362,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_25.tiff,2.807,35928.906,44671.02,28877.675,55916.582,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_26.tiff,3.234,56520.209,30995.449,32192.898,59785.499,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_27.tiff,2.863,63416.651,34381.765,31097.068,51080.333,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_28.tiff,2.443,30650.821,28269.065,22161.362,57114.927,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_29.tiff,6.981,178049.729,86836.549,79627.161,140891.097,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_3.tiff,2.755,50352.632,28804.202,27217.526,52382.586,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_30.tiff,2.495,47503.275,33354.212,26705.947,47203.924,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_31.tiff,2.919,57029.954,28996.01,30747.123,51056.309,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_32.tiff,2.547,42407.91,27747.742,22016.07,35568.582,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_33.tiff,2.496,39183.744,24093.605,25198.345,39080.831,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_4.tiff,2.582,67506.65,29411.606,26879.453,49117.716,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_5.tiff,3.144,57939.902,56849.554,43899.671,67312.235,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_6.tiff,3.256,76451.604,38729.471,37219.982,64765.378,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_7.tiff,2.92,62386.894,27485.376,31454.458,53601.148,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_8.tiff,2.863,52695.862,54112.446,30907.331,49211.879,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_3(9).tifnucleo_0-roi_9.tiff,2.794,51175.747,27541.375,26932.689,54547.613,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_4(11).tifnucleo_0-roi_0.tiff,3.711,90179.045,20537.45,35545.587,53971.761,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_4(11).tifnucleo_0-roi_1.tiff,2.695,80120.974,20342.066,31954.032,39449.493,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_4(11).tifnucleo_0-roi_2.tiff,3.275,49058.274,29774.756,26968.452,50261.865,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_4(11).tifnucleo_0-roi_3.tiff,2.391,44780.43,17781.318,28909.594,41781.331,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_4(11).tifnucleo_0-roi_4.tiff,2.333,28893.105,50901.034,30870.636,49588.88,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-11_Out_Channel Alignment.czi_nucleo_4(11).tifnucleo_0-roi_5.tiff,2.865,41747.622,29850.129,32331.938,49263.31,doxdmso
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-01_Out_Channel Alignment.czi_nucleo_0(11).tifnucleo_0-roi_0.tiff,2.394,41678.218,41491.248,26750.383,66225.443,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-01_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_0.tiff,2.63,23966.589,28965.032,23505.757,60716.376,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-01_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_1.tiff,2.394,16186.953,31341.277,20507.379,51398.924,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-01_Out_Channel Alignment.czi_nucleo_1(10).tifnucleo_0-roi_2.tiff,2.81,18682.867,26527.131,17881.052,55478.789,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-01_Out_Channel Alignment.czi_nucleo_2(12).tifnucleo_0-roi_0.tiff,2.638,29372.795,34065.924,22460.624,67996.536,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-01_Out_Channel Alignment.czi_nucleo_2(12).tifnucleo_0-roi_1.tiff,2.345,42340.847,32405.415,24982.445,63833.434,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-01_Out_Channel Alignment.czi_nucleo_2(12).tifnucleo_0-roi_2.tiff,2.28,25408.932,24829.241,17212.835,50307.465,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-01_Out_Channel Alignment.czi_nucleo_2(12).tifnucleo_0-roi_3.tiff,3.545,48912.225,41773.737,30035.375,85749.45,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-01_Out_Channel Alignment.czi_nucleo_2(12).tifnucleo_0-roi_4.tiff,2.295,28119.509,24361.506,16481.814,51159.038,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-01_Out_Channel Alignment.czi_nucleo_2(12).tifnucleo_0-roi_5.tiff,2.736,39729.583,43616.303,29380.248,74492.829,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-01_Out_Channel Alignment.czi_nucleo_2(12).tifnucleo_0-roi_6.tiff,2.401,28308.791,20403.609,13443.727,45561.301,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_0(13).tifnucleo_0-roi_0.tiff,3.03,62468.012,41806.59,40897.066,22491.883,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_0(13).tifnucleo_0-roi_1.tiff,2.479,56732.486,41276.446,40289.639,22306.41,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_0(13).tifnucleo_0-roi_10.tiff,2.638,53398.793,48818.988,39576.844,24082.394,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_0(13).tifnucleo_0-roi_2.tiff,2.954,60936.608,66707.289,51344.801,31827.768,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_0(13).tifnucleo_0-roi_3.tiff,3.674,67419.605,50637.868,50846.445,30566.252,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_0(13).tifnucleo_0-roi_4.tiff,2.339,39820.493,46663.527,45629.323,29337.25,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_0(13).tifnucleo_0-roi_5.tiff,2.598,74678.412,53884.973,47314.876,27671.513,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_0(13).tifnucleo_0-roi_6.tiff,2.598,33861.42,32423.759,32832.26,23361.348,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_0(13).tifnucleo_0-roi_7.tiff,2.503,70824.803,60706.087,45553.944,31041.098,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_0(13).tifnucleo_0-roi_8.tiff,2.445,49416.297,46262.29,43592.275,23961.271,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_0(13).tifnucleo_0-roi_9.tiff,2.443,59483.652,32240.385,39883.549,20728.897,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_1(12).tifnucleo_0-roi_0.tiff,3.135,51479.245,42807.561,42023.787,25572.275,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_1(12).tifnucleo_0-roi_1.tiff,2.865,50457.165,44133.336,38465.524,23758.246,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_1(12).tifnucleo_0-roi_2.tiff,2.495,44619.254,33198.957,30324.452,17752.7,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_1(12).tifnucleo_0-roi_3.tiff,2.394,44671.769,39177.409,35145.616,19203.1,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_1(12).tifnucleo_0-roi_4.tiff,2.487,29106.775,46546.099,41174.335,26545.28,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_1(12).tifnucleo_0-roi_5.tiff,2.492,24457.554,31147.663,28356.735,23770.047,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_1(12).tifnucleo_0-roi_6.tiff,2.395,31066.999,37240.216,35137.32,23052.325,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_1(12).tifnucleo_0-roi_7.tiff,2.391,19181.857,44947.591,38852.783,23408.528,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_1(12).tifnucleo_0-roi_8.tiff,2.495,31537.288,30475.699,32751.57,22910.688,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_2(11).tifnucleo_0-roi_0.tiff,2.292,31155.671,29437.283,33228.774,18673.475,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_4(12).tifnucleo_0-roi_0.tiff,2.785,39361.714,40295.983,47608.9,25471.306,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_4(12).tifnucleo_0-roi_1.tiff,2.443,30763.825,32325.733,34961.264,19438.031,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-02_Out_Channel Alignment.czi_nucleo_4(12).tifnucleo_0-roi_2.tiff,3.202,27348.813,47938.785,44913.317,30687.35,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_0.tiff,5.293,198043.573,132782.397,198866.448,96472.222,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_1.tiff,3.306,89352.231,73485.661,112318.477,49634.831,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_10.tiff,4.054,103334.752,86540.515,128395.712,72373.714,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_11.tiff,7.364,342726.269,163874.034,303199.802,147607.371,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_12.tiff,2.651,65461.305,66921.982,90619.495,57700.068,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_13.tiff,2.394,75829.854,59011.694,99003.586,49234.569,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_14.tiff,5.436,202811.827,120151.948,215405.551,105547.771,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_15.tiff,6.734,291952.243,124458.423,259811.295,143430.564,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_16.tiff,2.919,100583.412,93632.972,135107.651,81012.822,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_17.tiff,2.81,152002.324,80951.917,130666.609,60274.132,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_18.tiff,2.894,92059.922,57973.227,97746.701,58054.43,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_19.tiff,3.256,140486.722,72696.572,124914.787,55541.788,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_2.tiff,2.638,109391.661,72104.972,117236.214,50910.212,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_20.tiff,4.391,203546.498,99249.748,175932.605,99487.431,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_21.tiff,2.755,57443.135,79076.799,103225.15,51996.395,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_22.tiff,3.376,99781.241,70673.351,115995.219,50656.406,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_23.tiff,2.534,91905.073,60888.994,99396.107,62920.611,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_24.tiff,2.547,89802.246,48792.555,94301.396,47978.508,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_25.tiff,7.035,242032.417,119967.677,244088.383,152481.165,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_26.tiff,4.249,109336.618,112379.532,183710.235,91370.037,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_27.tiff,4.945,178473.787,94858.967,183730.747,97037.926,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_28.tiff,2.386,53872.508,62563.593,87082.863,45131.084,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_29.tiff,3.029,76954.989,94805.768,143800.017,85430.636,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_3.tiff,3.259,114542.96,65320.82,113857.888,59421.069,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_30.tiff,2.903,87541.23,51677.203,94115.281,57055.961,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_31.tiff,2.439,69401.721,43842.921,89953.671,55827.046,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_32.tiff,4.366,150346.858,93706.247,169631.561,100471.272,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_33.tiff,3.471,140577.739,74361.244,132382.832,74168.589,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_34.tiff,2.386,34405.049,48277.591,87484.475,52974.41,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_35.tiff,2.545,60943.36,52553.97,93661.997,52824.792,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_36.tiff,3.659,147251.849,74614.825,148339.086,62229.355,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_37.tiff,2.445,57785.553,44339.874,75728.302,40798.988,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_38.tiff,4.539,132845.179,98058.977,159354.161,88868.77,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_39.tiff,3.946,129810.541,56971.846,126782.122,91615.896,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_4.tiff,2.919,91447.65,70143.587,112055.38,57451.931,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_40.tiff,3.622,113727.22,73489.677,141799.26,86626.051,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_41.tiff,4.512,147167.511,80940.639,149530.59,99764.936,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_42.tiff,3.243,148470.091,57503.014,133227.851,68490.563,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_43.tiff,2.695,108412.407,59008.907,117489.576,61175.184,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_44.tiff,2.726,102290.599,65794.763,115258.408,58515.161,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_45.tiff,2.81,95011.062,62402.142,101476.996,55717.25,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_46.tiff,2.703,80673.037,56691.436,96627.049,63038.166,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_47.tiff,3.545,81109.599,68418.987,112111.859,75058.086,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_48.tiff,2.7,119565.888,64524.241,113027.89,61499.962,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-03_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_49.tiff,3.376,141192.976,72872.95,131972.693,66883.569,doxpf
